DATE,TIME (UTC),Aircraft ID,No. A/C,TYPE A/C,ALT,MAJOR CITY,COLOR,Injury Reported,CITY,STATE
12-Nov-12,0200,SWA112,1,B733,6500,HOU,Green,NO,Houston,Texas
12-Nov-12,0215,EGF2854,1,E145,2500,DFW,Green,NO,Dallas-Fort Worth,Texas
12-Nov-12,0225,UAL1426,1,B738,16000,VUH,Green,NO,Galveston,Texas
12-Nov-12,0250,JBU622,1,E190,3000,FRG,Blue,NO,Farmington,New York
12-Nov-12,0345,AWE299,1,A321,6000,PHX,Green,NO,Phoenix,Arizona
12-Nov-12,0545,JBU288,1,A320,4000,LAS,Green,NO,Las Vegas,Nevada
12-Nov-12,0547,WJA1504,1,B737,4500,LAS,Green,NO,Las Vegas,Nevada
12-Nov-12,2300,N199SA,1,BL8,1000,DAB,Green,NO,Daytona Beach,Florida
12-Nov-12,2350,MTN7112,1,C208,600,TJSJ,Green,NO,San Juan,Puerto Rico
13-Nov-12,0025,N712KC,1,C750,10000,HOU,Green,NO,Houston,Texas
13-Nov-12,0131,SWA1024,1,B733,2000,HOU,Green,NO,Houston,Texas
13-Nov-12,0133,SWA146,1,B737,2000,HOU,Green,NO,Houston,Texas
13-Nov-12,0148,AWE9,1,A320,9000,PHX,Green,NO,Phoenix,Arizona
13-Nov-12,0149,ASH2835,1,CRJ9,9000,PHX,Green,NO,Phoenix,Arizona
13-Nov-12,0155,SWA366,1,B737,7000,JOT,Green,NO,Joliet,Illinois
13-Nov-12,0210,N942TW,1,PC12,11000,FAT,Green,NO,Fresno,California
13-Nov-12,0214,SWA366,1,B733,7000,JOT,Green,NO,Joliet,Illinois
13-Nov-12,0330,N70778,1,C182,500,SCK,Green,NO,Stockton,California
13-Nov-12,0354,N800CR,1,GLF4,1800,ADS,Green,NO,Dallas,Texas
13-Nov-12,0442,SKW4703,1,CRJ7,7000,SMO,Green,NO,Santa Monica,California
13-Nov-12,0611,JBU396,1,A320,6500,COL,Green,NO,Colts Neck,New Jersey
13-Nov-12,1259,UPS594,1,A306,14000,BIL,Green,NO,Billings,Montana
14-Nov-12,0206,N767TP,1,P46T,6000,OTH,Green,NO,North Bend,Oregon
14-Nov-12,0220,UAL1148,1,B737,7000,FDK,Green,NO,Frederick,Maryland
14-Nov-12,0333,AAL359,1,B738,11500,SEA,Green,NO,Seattle,Washington
14-Nov-12,0333,N2441E,1,C172,4000,MYF,Green,NO,San Diego,California
14-Nov-12,0341,GUNFIGHT14,1,AH64,5500,OKB,Green,NO,Oceanside,California
14-Nov-12,0348,N398LS,1,C550,FL360,RBL,Blue,NO,Red Bluff,California
14-Nov-12,0355,SWA228,1,B737,3000,BUR,Green,NO,Burbank,California
14-Nov-12,0718,SKQ45,1,PC12,5000,CMH,Green,NO,Columbus,Ohio
14-Nov-12,2323,JBU1730,1,A320,7000,TJSJ,Green,NO,San Juan,Puerto Rico
14-Nov-12,2342,UAL269,1,B763,7000,ORD,Green,NO,Chicago,Illinois
15-Nov-12,0042,WBR309,1,C208,2500,STL,Red,NO,St. Louis,Missouri
15-Nov-12,0107,EGF2807,1,E135,3000,DFW,Green,NO,Dallas-Fort Worth,Texas
15-Nov-12,0108,N776CD,1,SR20,2500,MYF,Green,NO,San Diego,California
15-Nov-12,0202,ASQ5464,1,CRJ7,1000,DTS,Green,NO,Destin,Florida
15-Nov-12,0222,DAL1081,1,B752,8000,PBI,Green,NO,West Palm Beach,Florida
15-Nov-12,0225,AAL469,1,B738,15000,PBI,Green,NO,West Palm Beach,Florida
15-Nov-12,0225,SWA543,1,B737,5000,JOT,Green,NO,Joliet,Illinois
15-Nov-12,0253,JIA295,1,CRJ7,8500,CLT,Green,NO,Charlotte,North Carolina
15-Nov-12,0405,EGF3299,1,E145,10000,SYN,Green,NO,Stanton,Minnesota
15-Nov-12,0419,SHERIFF1,1,B206,800,SJI,Green,NO,Mobile,Alabama
15-Nov-12,0453,N24GJ,1,BE9L,3000,PDK,Green,NO,Atlanta,Georgia
15-Nov-12,0501,SKW835X,1,CRJ2,9000,MIT,Green,NO,Shafter ,California
15-Nov-12,0505,FDX1614,1,B752,FL260,TYS,Green,NO,Knoxville,Tennessee
15-Nov-12,2321,ASQ5468,1,CRJ9,4000,DTW,Green,NO,Detroit,Michigan
16-Nov-12,0132,N51435,1,C172,1700,MDW,Green,NO,Chicago,Illinois
16-Nov-12,0150,FLG3992,1,CRJ2,4000,GSP,Green,NO,Greenville,South Carolina
16-Nov-12,0153,AWE1105,1,A321,2000,DFW,Green,NO,Dallas-Fort Worth,Texas
16-Nov-12,0158,SKW730X,1,CRJ2,13000,COS,Green,NO,Colorado Springs,Colorado
16-Nov-12,0224,EGF4861,1,AT72,1600,TJSJ,Green,NO,San Juan,Puerto Rico
16-Nov-12,0227,ASQ5875,1,E145,7000,MDW,Green,NO,Chicago,Illinois
16-Nov-12,0243,CTL104,1,AC50,7000,FWA,Blue,NO,Fort Wayne,Indiana
16-Nov-12,0246,SWA477,1,B737,7000,PHX,Green,NO,Phoenix,Arizona
16-Nov-12,0300,AAL2356,1,MD82,9000,ORD,Green,NO,Chicago,Illinois
16-Nov-12,0335,EGF3731,1,CRJ7,7300,MSP,Blue,NO,Minneapolis,Minnesota
16-Nov-12,0335,AAL1068,1,B752,2000,TJSJ,Green,*NO,San Juan,Puerto Rico
16-Nov-12,0442,ASH2849,1,CRJ9,6000,PHX,Green,NO,Phoenix,Arizona
16-Nov-12,0445,TCF3520,1,E170,10000,ABE,Green,NO,Allentown,Pennsylvania
16-Nov-12,0556,JBU876,1,A320,FL370,MCO,Green,NO,Orlando,Florida
16-Nov-12,0701,HAL26,1,B764,8000,UBG,Green,NO,Newberg,Oregon
17-Nov-12,0115,N5387G,1,Helo,3200,AGC,Green,NO,Pittsburgh,Pennsylvania
17-Nov-12,0115,UAL1206,1,B739,4000,IAH,Green,NO,Houston,Texas
17-Nov-12,0128,N405ZZ,1,PA28,2000,SJU,Green,NO,San Juan,Puerto Rico
17-Nov-12,0250,SWA1631,1,B738,1600,SAN,Green,NO,San Diego,California
17-Nov-12,0252,N7CP,1,B206,1300,CMH,Green,NO,Columbus,Ohio
17-Nov-12,0310,SNOOPY1,1,Blimp,2000,ACT,Green,NO,Waco,Texas
17-Nov-12,0359,TRS658,1,B712,FL220,HRS,Green,NO,Harris,Georgia
17-Nov-12,0411,N719D,1,DA42,3500,PHX,Green,NO,Phoenix,Arizona
17-Nov-12,0456,N6160Q,1,C172,1400,SEE,Green,NO,San Diego/El Cajon,California
17-Nov-12,0528,LIBERTY227,1,B06,1500,CRP,Green,NO,Corpus Christi,Texas
17-Nov-12,0610,AAL1747,1,B738,8000,SNA,Green,NO,Santa Ana,California
17-Nov-12,0629,SKW459Y,1,CRJ7,9000,BFD,Green,NO,Bedford,Indiana
17-Nov-12,1112,FDX1485,1,B752,9000,TYS,Green,NO,Knoxville,Tennessee
18-Nov-12,0001,N119SM,1,UNKN,1400,MDW,Green,NO,Chicago,Illinois
18-Nov-12,0108,MED3,1,B06,8500,COS,Green,NO,Colorado Springs,Colorado
18-Nov-12,0109,MED5MT,1,B06,7200,COS,Green,NO,Colorado Springs,Colorado
18-Nov-12,0109,EGF3556,1,E145,3000,MIA,Green,NO,Miami,Florida
18-Nov-12,0136,AWE197,1,A321,9000,PHX,Green,NO,Phoenix,Arizona
18-Nov-12,0147,N5295Y,1,C172,4000,XFL,Green,NO,Palm Coast,Florida
18-Nov-12,0206,AAL683,1,MD82,2300,DFW,Green,NO,Dallas-Fort Worth,Texas
18-Nov-12,0208,SWA3733,1,B737,7000,LAX,Green,NO,Los Angeles,California
18-Nov-12,0240,TRS354,1,B712,FL220,YNG,Green,NO,Youngstown/Warren,Ohio
18-Nov-12,0251,ASQ4272,1,E145,10000,GRB,Green,NO,Green Bay,Wisconsin
18-Nov-12,0335,KERN1,1,B06,1000,BFL,Green,NO,Bakersfield,California
18-Nov-12,0447,SWA2142,1,B737,3500,PHX,Green,NO,Phoenix,Arizona
18-Nov-12,0517,SWA3270,1,B737,3000,OMA,Green,NO,Omaha,Nebraska
18-Nov-12,0756,UAL412,1,A319,500,SFO,Green,NO,San Francisco,California
18-Nov-12,0815,DAL404,1,B753,8000,LAS,Green,NO,Las Vegas,Nevada
18-Nov-12,2324,AWI3767,1,CRJ2,3000,AGS,Green,NO,Augusta,Georgia
19-Nov-12,0032,GTA837,1,C402,2000,HOU,Green,NO,Houston,Texas
19-Nov-12,0034,AAL635,1,MD82,10000,DFW,Green,NO,Dallas-Fort Worth,Texas
19-Nov-12,0109,N275E,1,C172,2000,EWB,Green,NO,New Bedford,Massachusetts
19-Nov-12,0109,FLG3579,1,CRJ2,7500,ROD,Green,NO,Rosewood,Ohio
19-Nov-12,0149,UPS2870,1,B763,5000,PHX,Green,NO,Phoenix,Arizona
19-Nov-12,0209,REACH7,1,Q9,2100,STS,Green,NO,Santa Rosa,California
19-Nov-12,0258,SKW2922,1,CRJ2,7000,PHX,Green,NO,Phoenix,Arizona
19-Nov-12,0336,SWA2182,1,B737,9000,OMA,Blue,NO,Omaha,Nebraska
19-Nov-12,0415,ABX201,1,B762,3500,BNA,Green,NO,Nashville,Tennessee
19-Nov-12,0436,FDX1617,1,DC10,17500,IAH,Green,NO,Houston,Texas
19-Nov-12,0535,SWA3423,1,P50,8000,PHX,Green,NO,Phoenix,Arizona
20-Nov-12,0018,RSCUE1,1,B06,3500,HOU,Green,NO,Houston,Texas
20-Nov-12,0037,N33836,1,P28A,7000,PKB,Green,NO,Parkersburg,West Virginia
20-Nov-12,0131,EGF4538,1,E145,1300,EWR,Green,NO,Newark,New Jersey
20-Nov-12,0133,N747KR,1,C25C,350,DWH,Green,NO,Houston,Texas
20-Nov-12,0251,ASQ4092,1,CRJ2,1200,EWR,Green,NO,Newark,New Jersey
20-Nov-12,0346,AAL181,1,B762,7000,FUL,Green,NO,Fullerton,California
20-Nov-12,0409,UAL417,1,B752,2800,ORD,Green,NO,Chicago,Illinois
21-Nov-12,0139,UAL1729,1,B737,6000,HOU,Green,NO,Houston,Texas
21-Nov-12,0141,SWA4536,1,B737,7000,BHM,Green,NO,Birmingham,Alabama
21-Nov-12,0142,N60ES,1,C750,FL260,GSH,Green,NO,Goshen,Indiana
21-Nov-12,0224,SWA4354,1,B737,6000,GRR,Green,NO,Grand Rapids,Michigan
21-Nov-12,0225,EGF3749,1,CRJ7,4800,DCA,Green,NO,Washington,District of Columbia
21-Nov-12,0228,JIA435,1,CRJ2,9500,CLT,Green,NO,Charlotte,North Carolina
21-Nov-12,0233,RPA3140,1,E170,6500,MSP,Green,NO,Minneapolis,Minnesota
21-Nov-12,0251,AWE339,1,A319,8000,PHX,Green,NO,Phoenix,Arizona
21-Nov-12,0310,COM3759,1,CRJ2,4000,DTW,Green,NO,Detroit,Michigan
21-Nov-12,0320,ABX921,1,B762,UNKN,T65,Green,NO,Weslaco,Texas
21-Nov-12,0357,AAY877,1,MD83,2600,PIE,Green,NO,St. Petersburg-Clearwater,Florida
21-Nov-12,0357,ASQ5303,1,CRJ7,2300,GRK,Green,NO,Fort Hood,Texas
21-Nov-12,0400,ASQ5702,1,CRJ2,2000,CAE,Green,NO,Columbia,South Carolina
21-Nov-12,0413,EGF2760,1,E145,5000,FSD,Green,NO,Sioux Falls,South Dakota
21-Nov-12,0921,ABX1820,1,B762,2000,LAX,Green,NO,Los Angeles,California
22-Nov-12,0002,N154ZP,1,UNKN,3000,DFW,Green,NO,Dallas-Fort Worth,Texas
22-Nov-12,0016,N859CA,1,TBM8,5900,BDL,Green,NO,Windsor Locks,Connecticut
22-Nov-12,0217,N146CF,1,A109,3500,ADS,Green,NO,Dallas,Texas
22-Nov-12,0506,AAL679,1,ME82,FL340,LBB,Green,NO,Lubbock,Texas
22-Nov-12,0537,UAL595,1,A320,7000,PDX,Green,NO,Portland,Oregon
22-Nov-12,0650,AIR1,1,B06,3000,TUS,Green,NO,Tucson,Arizona
23-Nov-12,0000,ASQ6073,1,E45X,1800,LAN,Green,NO,Lansing,Michigan
23-Nov-12,0050,N59JN,1,C25A,3200,AUS,Green,NO,Austin,Texas
23-Nov-12,0221,SKW751C,1,E120,12000,PSP,Green,NO,Palm Springs,California
23-Nov-12,0340,SWA3880,1,B731,6000,CL43,Green,NO,Seal Beach,California
23-Nov-12,0402,UAL107,1,B735,6500,SAN,Green,NO,San Diego,California
23-Nov-12,0439,N712DC,1,C172,5500,ICT,Green,NO,Wichita,Kansas
23-Nov-12,2243,ASQ4430,1,E145,8000,ARD,Green,NO,Yardley,Pennsylvania
24-Nov-12,0014,AAL1675,1,B738,14000,DFW,Green,NO,Dallas-Fort Worth,Texas
24-Nov-12,0135,ASQ4620,1,E45X,6000,IAH,Green,NO,Houston,Texas
24-Nov-12,0140,SWA3992,1,B733,15000,IAH,Green,NO,Houston,Texas
24-Nov-12,0221,FIREBRD2,1,AS50,1700,PHX,Green,NO,Phoenix,Arizona
24-Nov-12,0328,EGF2895,1,E135,FL190,GDJ,White,NO,Granbury,Texas
24-Nov-12,0347,N711NB,1,C650,1500,MFE,Green,NO,Milwaukee,Wisconsin
24-Nov-12,0445,JBU285,1,A320,2300,LGB,Green,NO,Long Beach,California
24-Nov-12,0519,N61988B,1,C172,4000,SEE,Green,NO,San Diego/El Cajon,California
24-Nov-12,2353,AAL823,1,MD82,4000,DFW,Green,NO,Dallas-Fort Worth,Texas
25-Nov-12,0006,DAL2227,1,B752,35000,PIE,Green,NO,St. Petersburg-Clearwater,Florida
25-Nov-12,0009,ASQ4102,1,E45X,10000,HOU,Green,NO,Houston,Texas
25-Nov-12,0300,EJA378,1,C680,4500,IAH,Green,NO,Houston,Texas
25-Nov-12,0300,QXE189,1,DH8D,5000,TCM,Blue,NO,Tacoma,Washington
25-Nov-12,0358,LFFLIT1,1,B206,1500,ACT,Green,NO,Waco,Texas
25-Nov-12,0405,TCF7322,1,E170,1500,ROC,Green,NO,Rochester,New York
25-Nov-12,0420,JBU115,1,E190,FL360,1A5,Green,NO,Franklin,North Carolina
25-Nov-12,0539,UAL376,1,A319,4000,DFW,Green,NO,Dallas-Fort Worth,Texas
25-Nov-12,0624,JBU577,1,E190,2000,MCO,Green,NO,Orlando,Florida
25-Nov-12,0918,AIRCARE1,1,AS65,1000,AZO,Green,NO,Kalamazoo,Michigan
25-Nov-12,2310,N1131G,1,C208,6000,TJSJ,Green,NO,San Juan,Puerto Rico
26-Nov-12,0030,SWA4310,1,B737,4000,HOU,Green,NO,Houston,Texas
26-Nov-12,0205,UPS339,1,A306,900,TJSJ,Green,NO,San Juan,Puerto Rico
26-Nov-12,0214,JIA245,1,CRJ7,2000,MYR,Green,NO,Myrtle Beach ,South Carolina
26-Nov-12,0240,ATLAS67,1,AH64,2800,L18,White,NO,Fallbrook,California
26-Nov-12,0316,SWA3554,1,B737,6000,HOU,Green,NO,Houston,Texas
26-Nov-12,0401,SUMMIT81,1,C130,UNKN,PUB,Green,NO,Pueblo,Colorado
26-Nov-12,0817,DAL1646,1,B763,6000,PHX,Green,NO,Phoenix,Arizona
26-Nov-12,0930,MAUI2,1,AS350,UNKN,HNL,Green,NO,Honolulu,Hawaii
26-Nov-12,1247,EGF2762,1,E145,5000,AMA,Green,NO,Amarillo,Texas
26-Nov-12,2335,EGF2807,1,E135,18000,8A0,Green,NO,Albertville,Alabama
27-Nov-12,0039,ASQ4505,1,E45X,2000,MFE,Green,NO,McAllen,Texas
27-Nov-12,0045,EGF2844,1,E145,2300,DFW,Green,NO,Dallas-Fort Worth,Texas
27-Nov-12,0424,ASA35,1,B738,9000,PDX,Green,NO,Portland,Oregon
28-Nov-12,0141,ASQ4656,1,E145,2500,IAH,Green,NO,Houston,Texas
28-Nov-12,0149,UAL1658,1,B739,9000,IAH,Green,NO,Houston,Texas
28-Nov-12,0242,CFS757,1,AT72,5500,LBB,Green,NO,Lubbock,Texas
28-Nov-12,0353,DAL429,1,B752,2000,TJSJ,Green,NO,San Juan,Puerto Rico
28-Nov-12,0510,SH701,1,H60,4000,NFG,Green,NO,Oceanside,California
28-Nov-12,0521,AAL613,1,MD83,2600,LAX,Green,NO,Los Angeles,California
28-Nov-12,0524,N706MS,1,PC12,4700,GEG,Green,NO,Spokane,Washington
28-Nov-12,0700,HAL22,1,B763,13000,2S6,Green,NO,Newberg,Oregon
28-Nov-12,0723,SWA1229,1,B737,6000,PDX,Green,NO,Portland,Oregon
29-Nov-12,0048,HAL02,1,H60,700,CRP,Green,NO,Corpus Christi,Texas
29-Nov-12,0131,CFS284,1,AT72,3000,AFW,Green,NO,Fort Worth,Texas
29-Nov-12,0228,AMF6911,1,B190,3000,TJAB,Green,NO,Arecibo,Puerto Rico
29-Nov-12,0238,SWA0133,1,B733,3000,OAK,Green,NO,Oakland ,California
29-Nov-12,0255,N385C,1,SR22,6000,DFI,Blue,NO,Defiance,Ohio
29-Nov-12,0412,AAL336,1,B738,7000,LGA,Green,NO,New York,New York
29-Nov-12,0555,FDX1411,1,B722,5000,AFW,Green,NO,Fort Worth,Texas
29-Nov-12,0730,AAL2034,1,B738,14000,PHX,Green,NO,Phoenix,Arizona
30-Nov-12,0024,N65PE,1,CL60,2500,CLT,Green,NO,Charlotte,North Carolina
30-Nov-12,0042,N362QS,1,C680,1500,FLL,Green,NO,Fort Lauderdale,Florida
30-Nov-12,0129,SKW4447,1,CRJ2,4000,DSM,Green,NO,Des Moines,Iowa
30-Nov-12,0200,SKW4814,1,CRJ2,8000,TCH,Green,NO,Salt Lake City,Utah
30-Nov-12,0204,PDT4291,1,DH80,10000,CTF,Green,NO,Chesterfield,South Carolina
30-Nov-12,0206,FLG4091,1,CRJ2,4000,MTN,Green,NO,Baltimore,Maryland
30-Nov-12,0349,AWI3820,1,CRJ2,15000,AML,Green,NO,Herndon,Virginia
30-Nov-12,0351,N65453,1,C172,3900,SDL,Green,NO,Scottsdale,Arizona
30-Nov-12,0353,ASQ5702,1,CRJ2,2500,CAE,Green,NO,Columbia,South Carolina
30-Nov-12,0357,EGF4269,1,E145,1500,AZO,Green,NO,Kalamazoo,Michigan
30-Nov-12,0359,EGF2753,1,E145,4000,LFT,Green,NO,Lafayette,Louisiana
30-Nov-12,0610,FDX1240,1,A306,3000,MEM,White,NO,Memphis,Tennessee
1-Dec-12,0000,DAL1707,1,B738,11000,RDU,Green,NO,Raleigh-Durham,North Carolina
1-Dec-12,0004,SWA2661,1,B737,UNKN,MCO,Green,NO,Orlando,Florida
1-Dec-12,0029,N1966F,1,C172,3000,HOU,Purple/White,NO,Houston,Texas
1-Dec-12,0150,SWA3027,1,B737,6000,OMA,Green,NO,Omaha,Nebraska
1-Dec-12,0218,EGF2848,1,E135,12500,LCH,Green,NO,Lake Charles,Louisiana
1-Dec-12,0223,UAL1295,1,B738,7000,IAH,Green,NO,Houston,Texas
1-Dec-12,0816,AAY187,1,MD83,6000,IWA,Green,NO,Phoenix,Arizona
1-Dec-12,0821,SKW405E,1,CRJ2,5500,TUS,Green,NO,Tucson,Arizona
1-Dec-12,2307,N10460,1,L5,2500,PDK,Green,NO,Atlanta,Georgia
2-Dec-12,0152,SWA3500,1,B737,3500,PHX,Green,NO,Phoenix,Arizona
2-Dec-12,0152,N10965,1,C182,3100,SAN,Green,NO,San Diego,California
2-Dec-12,0211,SWA1062,1,B737,15000,PHX,Green,NO,Phoenix,Arizona
2-Dec-12,0217,N558LX,1,BE35,3500,PHX,Green,NO,Phoenix,Arizona
2-Dec-12,0351,ASQ6100,1,E145,11000,CSN,Green,NO,Casanova,Virginia
2-Dec-12,0705,ASA630,1,B738,8000,PHX,Green,NO,Phoenix,Arizona
2-Dec-12,0707,AAL597,1,MD83,800,SJC,Green,NO,San Jose,California
2-Dec-12,0709,AWE90,1,A320,4000,PHX,Green,NO,Phoenix,Arizona
2-Dec-12,0711,N7035J,1,P28A,1600,LIT,Green,NO,Little Rock,Arkansas
2-Dec-12,0712,LFLGHT5,1,B06,2200,BNA,Green,NO,Nashville,Tennessee
2-Dec-12,0714,TCF7322,1,CRJ2,1800,HNL,Green,NO,Honolulu,Hawaii
2-Dec-12,0719,PD9,1,AS50,2000,PHX,Green,NO,Phoenix,Arizona
3-Dec-12,0044,EGF4044,1,E135,7000,ORD,Green,NO,Chicago,Illinois
3-Dec-12,0224,SWA8701,1,B737,2000,DAL,Green,NO,Dallas,Texas
3-Dec-12,0317,N7101J,1,R22,1000,STS,Green,NO,Santa Rosa,California
3-Dec-12,0321,N517ST,1,H25B,UNKN,SPA,Green,NO,Spartanburg,South Carolina
3-Dec-12,0323,COBALT76,1,PC12,UNKN,SPA,Green,NO,Spartanburg,South Carolina
3-Dec-12,0352,N803CM,1,C172,1500,S37,Green,NO,Smoketown,Pennsylvania
3-Dec-12,0354,SKW4746,1,CRJ9,3000,BNA,Green,NO,Nashville,Tennessee
3-Dec-12,0356,AAL113,1,MD82,11000,DAL,Green,NO,Dallas,Texas
3-Dec-12,2355,AMF7120,1,SW4,8000,TJSJ,Green,NO,San Juan,Puerto Rico
4-Dec-12,0029,SWA776,1,B733,600,BNA,Green,NO,Nashville,Tennessee
4-Dec-12,0052,AWI3925,1,CRJ2,4500,DTW,Blue,NO,Detroit,Michigan
4-Dec-12,0135,RCH068,1,C172,3000,DAY,Green,NO,Dayton ,Ohio
4-Dec-12,0142,EGF3575,1,E145,8000,MIA,Green,NO,Miami,Florida
4-Dec-12,0225,JBU1424,1,A320,6800,LAX,Green,NO,Los Angeles,California
4-Dec-12,0241,VV5G316,1,BE20,7000,EBG,Green,NO,Edinburg,Texas
4-Dec-12,0242,LIFELINE11,1,B206,1800,SBN,Green,NO,South Bend,Indiana
4-Dec-12,0245,EGF2759,1,E145,1600,DFW,Green,NO,Dallas-Fort Worth,Texas
4-Dec-12,0450,DPS107,1,UNKN,1300,SAT,Green,NO,San Antonio,Texas
4-Dec-12,0537,WSTVIA52,1,PA32,2000,FUL,Green,NO,Fullerton,California
4-Dec-12,0543,ASQ3263,1,E135,1600,LCH,Green,NO,Lake Charles,Louisiana
4-Dec-12,0651,N472ER,1,C172,1600,DAB,Green,NO,Daytona Beach,Florida
4-Dec-12,0653,N482ER,1,C172,2500,DAB,Green,NO,Daytona Beach,Florida
4-Dec-12,0655,EGF4382,1,E145,2500,ROC,Green,NO,Rochester,New York
4-Dec-12,0941,PD1,1,B06,3600,TUS,Green,NO,Tucson,Arizona
4-Dec-12,1125,UAL628,1,A319,9500,W50,Blue,NO,Laytonsville,Maryland
4-Dec-12,2355,SWA649,1,B737,4000,ANP,Green,NO,Annapolis,Maryland
5-Dec-12,0017,N589MD,1,G150,4000,FLL,Green,NO,Fort Lauderdale,Florida
5-Dec-12,0025,SBS2595,1,DHC6,2000,SJU,Green,NO,San Juan,Puerto Rico
5-Dec-12,0100,CAP4273,1,C182,2500,ADS,Green,NO,Dallas,Texas
5-Dec-12,0120,JBU547,1,A320,3000,PBI,Green,NO,West Palm Beach,Florida
5-Dec-12,0125,FDX3856,1,A306,4000,9CA8,Green,NO,Huntington Beach,California
5-Dec-12,0134,STEEL81,1,K35R,5000,PTW,Green,NO,Pottstown,Pennsylvania
5-Dec-12,0207,N421DS,1,C421,6500,EBG,Green,NO,Edinburg,Texas
5-Dec-12,0247,TRS646,1,B712,800,BWI,Green,NO,Baltimore,Maryland
5-Dec-12,0329,AAL2471,1,B752,15000,ONT,Green,NO,Ontario,California
5-Dec-12,0605,AAL1747,1,UNKN,FL240,PSP,Green,NO,Palm Springs,California
5-Dec-12,2318,AWI3776,1,CRJ2,5000,HPN,Green,NO,White Plains,New York
6-Dec-12,0000,SKW4553,1,CRJ2,2500,MEM,Green,NO,Memphis,Tennessee
6-Dec-12,0037,RICAN12,1,C130,5000,TJSJ,Green,NO,San Juan,Puerto Rico
6-Dec-12,0041,N297BL,1,SR22,7000,7W4,Green,NO,Bumpass,Virginia
6-Dec-12,0045,DAL2267,1,B752,FL240,RQZ,Green,NO,Huntsville,Alabama
6-Dec-12,0229,SWA117,1,B733,5000,HRV,Green,NO,New Orleans,Louisiana
6-Dec-12,0341,N501MK,1,F900,11000,OOD,Green,NO,Woodstown,New Jersey
6-Dec-12,0742,MUI7,1,SH36,1500,HNL,Green,NO,Honolulu,Hawaii
6-Dec-12,1107,METRO1,1,Helo,1100,PIE,Green,NO,St. Petersburg-Clearwater,Florida
7-Dec-12,0105,AIRMED3,1,B407,5300,SLC,Green,NO,Salt Lake City,Utah
7-Dec-12,0348,N993CB,1,BE20,3000,SNS,Green,NO,Salinas,California
7-Dec-12,0359,ASQ3815,1,E145,7000,VXV,Green,NO,Knoxville,Tennessee
7-Dec-12,0432,SWA879,1,B733,5000,L67,Green,NO,Rialto,California
7-Dec-12,2232,CMP143,1,E190,FL180,TJSJ,Green,NO,San Juan,Puerto Rico
8-Dec-12,0130,ASH2617,1,CRJ9,1600,CHS,Green,NO,Charleston,South Carolina
8-Dec-12,0135,ASQ4253,1,E45X,14000,JAN,Blue,NO,Jackson ,Mississippi
8-Dec-12,0415,WILLY1,1,C172,3800,WJF,Green,NO,Lancaster,California
8-Dec-12,2320,N851ND,1,PA44,2400,MLB,Green,NO,Melbourne,Florida
9-Dec-12,0003,N900SM,1,C560,4000,SAV,Green,NO,Savannah,Georgia
9-Dec-12,2305,AWE1524,1,A319,1500,SYR,Green,NO,Syracuse,New York
10-Dec-12,0007,TRS568,1,B712,3000,FLL,Green,NO,Fort Lauderdale,Florida
10-Dec-12,0057,AWI3922,1,CRJ1,2000,LYH,Green,NO,Lynchburg,Virginia
10-Dec-12,0150,SLAM24,1,C17,8000,RIV,Green,NO,Riverside,California
10-Dec-12,0206,AWE316,1,B752,8000,PHX,Green,NO,Phoenix,Arizona
10-Dec-12,0402,AWI4033,1,CRJ2,8000,DCA,Green,NO,Washington,District of Columbia
10-Dec-12,0437,AAL1878,1,MD83,5000,FWS,Green,NO,Fort Worth,Texas
10-Dec-12,0516,JBU288,1,A320,9000,LAX,Green,NO,Los Angeles,California
10-Dec-12,2315,AAL1932,1,B752,2500,MCO,Green,NO,Orlando,Florida
10-Dec-12,2320,AWE735,1,B734,2500,MCO,Green,NO,Orlando,Florida
10-Dec-12,2353,AMF7106,1,E120,13000,TJPS,Green,NO,Ponce,Puerto Rico
11-Dec-12,0135,CHQ6150,1,E145,12000,LEX,Green,NO,Lexington,Kentucky
11-Dec-12,0154,JTL307,1,H25B,6000,HQZ,Green,NO,Mesquite,Texas
11-Dec-12,0205,N1EM,1,C182,3000,AUS,Green,NO,Austin,Texas
11-Dec-12,0436,SWA703,1,B737,4000,PHX,Green,NO,Phoenix,Arizona
11-Dec-12,0446,ASQ3265,1,E145,2800,IAH,Green,NO,Houston,Texas
11-Dec-12,0451,N310CE,1,C310,2700,VGT,Green,NO,Las Vegas,Nevada
11-Dec-12,1003,JBU399,1,A320,1500,MCO,Green,NO,Orlando,Florida
12-Dec-12,0021,NKS142,1,A319,6000,FLL,Green,NO,Fort Lauderdale,Florida
12-Dec-12,0022,EJM498,1,C56X,2000,OPF,Green,NO,Opa Locka,Florida
12-Dec-12,0241,SKW2960,1,CRJ3,8000,TUS,Green,NO,Tucson,Arizona
12-Dec-12,0317,CHQ4765,1,E145,11000,MZZ,UNKN,NO,Marion,Indiana
12-Dec-12,0342,SKW6281,1,CRJ2,3500,SNA,Green,NO,Santa Ana,California
12-Dec-12,0400,JBU486,1,A320,7000,BOS,Red,NO,Boston,Massachusetts
12-Dec-12,0426,TV11,1,R22,1500,BUR,Green,NO,Burbank,California
12-Dec-12,0801,SWA803,1,B737,2300,BUR,Green,NO,Burbank,California
12-Dec-12,1505,ASA817,1,B738,8000,PDX,Green,NO,Portland,Oregon
12-Dec-12,2356,SKW4838,1,CRJ2,8000,MSP,Green,NO,Minneapolis,Minnesota
